Date,Open,Close,High,Low,Volume,Significant
2020-04-11,6874.3,6884.5,6957.8,6780.0,4068.11318523,0
2020-04-12,6884.5,6919.0,7192.5,6797.6,8889.09930425,0
2020-04-13,6916.6,6848.7,6917.0,6571.1,12678.37087725,0
2020-04-14,6847.30541983,6874.0,6985.0,6762.6,4302.34215197,0
2020-04-15,6872.9,6633.7227701,6940.6,6620.5,6006.94443124,0
2020-04-16,6633.7227701,7114.7,7200.0,6500.4,17754.64674559,0
2020-04-17,7114.7,7045.8,7160.5,7010.2,4680.56258763,0
2020-04-18,7045.8054993,7268.8,7309.7,7031.1,5200.81546636,0
2020-04-19,7269.0,7133.3,7285.4,7056.9,4738.70085075,0
2020-04-20,7133.3,6837.7,7236.3,6766.0,9978.68485058,0
2020-04-21,6837.1,6850.0,6958.8,6770.1,6462.76716396,0
2020-04-22,6849.9405434,7133.0,7164.0,6826.1783037,5145.54095742,0
2020-04-23,7133.0,7498.9,7773.9,7042.0,16382.17175154,0
2020-04-24,7499.0,7508.3,7614.0,7420.1,8804.91471287,0
2020-04-25,7508.4,7538.5,7700.0,7450.0,5172.52094918,0
2020-04-26,7538.6,7697.9,7697.9,7473.5,5323.10997912,0
2020-04-27,7697.9,7777.6033919,7777.7,7613.4,6896.32676602,0
2020-04-28,7777.7,7750.7,7777.7,7655.8,5624.81706935,0
2020-04-29,7750.6,8778.7,8918.0,7705.1,30251.52005367,1
2020-04-30,8190.650000000001,8800.75,8994.0,8165.8,19084.909518345,1
2020-05-01,8630.7,8822.8,9070.0,8626.5,7918.29898302,0
2020-05-02,8823.0,8982.3,9004.043244,8756.2,5097.22853333,0
2020-05-03,8982.4,8899.8,9198.0,8738.0,9765.79842519,0
2020-05-04,8901.34819902,8865.8,8961.8,8517.0,9320.33222342,0
2020-05-05,8867.5,9020.1,9124.8,8758.6,7716.45989178,0
2020-05-06,9020.1,9152.47099343,9418.0,8913.56992467,8729.63282109,0
2020-05-07,9150.5,9979.6,10045.0,9029.0,19874.51458376,1
2020-05-08,9979.6,9792.4,10025.0,9705.0,12205.17623293,0
2020-05-09,9792.3,9537.8,9900.0,9463.99256,8259.43034571,0
2020-05-10,9537.7,8722.2,9559.0,8101.0,26516.70657788,0
2020-05-11,8721.2,8555.1,9142.0,8200.0,20562.16222507,0
2020-05-12,8555.0507848,8811.4,8968.0,8526.4,5653.92157888,0
2020-05-13,8811.3,9312.0,9408.0,8799.5,9885.42114334,0
2020-05-14,9311.967387,9790.95415762,9938.7,9266.2,12867.68761721,0
2020-05-15,9791.0,9311.2,9848.9,9130.2,11340.26978057,0
2020-05-16,9307.6,9387.9520897,9580.0,9222.0,4157.69176242,0
2020-05-17,9386.0,9668.2,9883.5,9329.7,9663.26208676,0
2020-05-18,9668.2,9714.82516261,9944.0,9450.0,9201.53654882,0
2020-05-19,9714.9,9769.4,9878.0,9457.8,5587.12465583,0
2020-05-20,9770.1,9502.0,9842.7,9301.0,9595.21917999,0
2020-05-21,9502.0,9057.1,9564.1,8815.3,11339.88801098,0
2020-05-22,9059.2,9162.4,9269.0,8935.4,3832.77249212,0
2020-05-23,9162.3448589,9175.6,9304.0,9072.8,2453.125717,0
2020-05-24,9176.4,8710.1,9300.0,8688.0,6733.49715849,0
2020-05-25,8710.1,8902.0,8963.7,8620.0,5608.75457158,0
2020-05-26,8901.1,8845.5,9013.3,8704.9,3944.81212719,0
2020-05-27,8845.5,9210.29871677,9225.0,8822.2,5461.63149989,0
2020-05-28,9210.3,9589.3,9630.3,9118.2,7632.42847296,0
2020-05-29,9587.5,9426.1,9618.8,9352.0,3876.5759255,0
2020-05-30,9425.1,9706.4,9750.0,9323.3,6158.32666792,0
2020-05-31,9438.1,9966.188000125,10074.0,9372.529879915,9792.714623554999,0
2020-06-01,9451.1,10225.97600025,10398.0,9421.75975983,13427.10257919,1
2020-06-02,10225.97600025,9526.96808253,10252.0,9150.0,21471.12078961,0
2020-06-03,9526.9,9676.6,9689.8,9400.0,2672.27666933,0
2020-06-04,9677.6,9790.700076,9882.1,9461.00275433,4275.99014709,0
2020-06-05,9790.700076,9620.4,9865.8,9620.4,3625.85631543,0
2020-06-06,9620.4,9668.4,9742.3,9552.60822337,1949.45635856,0
2020-06-07,9668.5,9747.1,9814.0,9393.8,4709.02827497,0
2020-06-08,9749.9,9784.4,9800.0,9647.1,2361.71549019,0
2020-06-09,9784.5,9771.9,9876.0,9577.9,3403.0473055,0
2020-06-10,9774.0,9898.8,10012.0,9661.6,4438.62306475,0
2020-06-11,9898.9,9272.2,9972.8,9084.0,15783.06793445,0
2020-06-12,9277.9,9468.3,9544.0,9246.0,5048.84363315,0
2020-06-13,9468.0,9480.87818464,9498.6,9363.59686037,1845.58355902,0
2020-06-14,9480.8,9344.75144536,9486.0,9262.0,2698.82885588,0
2020-06-15,9343.1,9435.0,9530.9,8914.9,10162.02504916,0
2020-06-16,9434.9,9534.401723,9590.0,9388.0,3442.05679575,0
2020-06-17,9534.5,9473.4,9566.0,9260.0,3140.81963461,0
2020-06-18,9473.4,9400.0,9496.9,9285.0,1658.23492008,0
2020-06-19,9400.04258188,9315.5,9444.1,9237.0,2616.7058299,0
2020-06-20,9313.02085193,9371.3,9406.6,9178.0,1865.47515095,0
2020-06-21,9374.2,9301.0,9431.2,9292.0,1338.76911008,0
2020-06-22,9299.5,9697.72816498,9795.0,9285.2,5876.94315576,0
2020-06-23,9697.72816498,9635.2,9724.0,9589.7,3421.05102569,0
2020-06-24,9635.2,9312.1,9684.1,9212.0,5524.89802578,0
2020-06-25,9305.2,9257.03466936,9349.0,9011.0,5545.31009709,0
2020-06-26,9257.03466936,9173.1,9299.0,9054.1,3691.05093006,0
2020-06-27,9173.2,9015.3,9202.5,8855.0,3372.16006102,0
2020-06-28,9014.8,9125.366022,9193.187058,8946.6,2110.24642108,0
2020-06-29,9125.366022,9194.43385096,9244.0,9018.12556046,3642.40403593,0
2020-06-30,9138.0063721,9217.16692548,9271.0,9063.76278023,2917.5303441,0
2020-07-01,9150.6467222,9239.9,9298.0,9109.4,2192.65665227,0
2020-07-02,9239.4,9100.0,9266.2,8950.0,3791.70680325,0
2020-07-03,9100.1,9073.2,9135.5,9056.7,1087.11722411,0
2020-07-04,9073.2,9147.7,9204.0,9060.0,1130.89317765,0
2020-07-05,9146.79675146,9084.28473392,9152.30680224,8918.0,2084.26945357,0
2020-07-06,9089.0,9361.1,9389.58638306,9075.80199233,4261.04610108,0
2020-07-07,9361.12445025,9267.51494932,9389.40580899,9211.1,1632.42789733,0
2020-07-08,9267.57549347,9447.0,9497.2,9256.0,3814.77723032,0
2020-07-09,9447.1,9248.86416894,9451.7,9175.0,3709.08975826,0
2020-07-10,9248.9,9304.6,9324.6,9133.1,1420.69938721,0
2020-07-11,9304.9,9246.3,9311.8,9200.1,812.83259594,0
2020-07-12,9245.5,9315.8,9368.4,9175.0,1864.40441369,0
2020-07-13,9320.2,9252.0,9350.0,9220.0,1927.22488926,0
2020-07-14,9251.6,9263.4,9287.3,9107.0,2196.282437,0
2020-07-15,9263.7914,9210.1,9280.0,9179.0,897.57903844,0
2020-07-16,9210.1,9149.6,9227.2,9026.6,2873.49133989,0
2020-07-17,9149.6,9167.32861157,9194.0,9102.1,1064.21015788,0
2020-07-18,9167.32861157,9189.1,9217.1,9120.1,1172.10272826,0
2020-07-19,9189.1,9231.2,9299.0,9111.8,1440.22632243,0
2020-07-20,9231.2,9179.2,9238.2,9154.5,1402.35976776,0
2020-07-21,9179.2,9402.0,9457.2,9174.4179114,5398.71585906,0
2020-07-22,9402.1,9557.7,9642.4,9305.0,4152.34741625,0
2020-07-23,9557.7,9615.0,9685.43228684,9475.0,4698.40697756,0
2020-07-24,9615.0,9559.1,9644.0,9469.65964973,2262.02669659,0
2020-07-25,9559.00520597,9714.89020414,9754.5,9555.5,2562.7864653,0
2020-07-26,9714.9,9948.4,10190.0,9674.8,8945.66976492,0
2020-07-27,9948.4,11043.96287976,11379.0,9944.9,21575.30615722,1
2020-07-28,11044.32215834,10932.0,11263.0,10590.0,9878.58905271,0
2020-07-29,10931.55841463,11117.0,11355.0,10851.0,8823.29419803,0
2020-07-30,11117.39512086,11123.0,11189.20867739,10855.80732708,4251.00604941,0
2020-07-31,11233.697560429999,11463.8720063,11516.104338695,11041.40366354,7412.774321885,0
2020-08-01,11350.0,11804.7440126,11843.0,11227.0,10574.54259436,0
2020-08-02,11805.0,11053.77256233,12097.0,10548.0,13217.6364586,0
2020-08-03,11058.83877657,11226.52172839,11456.0,10943.0,4085.5068594,0
2020-08-04,11226.99217374,11184.0,11396.0,11003.0,3256.06346449,0
2020-08-05,11187.0,11735.81391634,11800.0,11085.0,5786.68941182,0
2020-08-06,11735.93261188,11759.0,11890.0,11557.0,3901.71404458,0
2020-08-07,11759.0,11580.04081238,11900.0,11326.0,5093.55309175,0
2020-08-08,11580.04081238,11764.0,11796.0,11523.0,1874.37849071,0
2020-08-09,11763.0,11675.32006989,11788.0,11530.0,1571.87081403,0
2020-08-10,11675.32006989,11892.0,12065.0,11450.0,6575.26897597,0
2020-08-11,11893.0,11379.0,11943.0,11123.0,7105.92315064,0
2020-08-12,11379.0,11583.0,11613.97869844,11100.0,4309.29975682,0
2020-08-13,11583.0,11792.46007598,11822.0,11279.0,5779.6932746,0
2020-08-14,11793.16904862,11761.0,11869.0,11650.03890904,4652.45752198,0
2020-08-15,11762.0,11873.41825354,11997.0,11705.0,4038.10832313,0
2020-08-16,11873.41825354,11925.0,11944.0,11705.0,2717.98718733,0
2020-08-17,11924.02573127,12300.0,12490.0,11675.0,10122.6714163,0
2020-08-18,12303.0,11961.83967646,12405.0,11814.0,7179.55648352,0
2020-08-19,11961.83967646,11778.0,12025.25974,11608.59604692,6287.195758,0
2020-08-20,11778.02622206,11884.677714,11902.0,11680.0,2734.22904121,0
2020-08-21,11884.677714,11531.0,11899.0,11500.0,6102.59595826,0
2020-08-22,11527.0,11685.0,11703.0,11390.0,3458.466714,0
2020-08-23,11683.0,11663.0,11736.0,11538.0,1929.78739306,0
2020-08-24,11663.0,11768.0,11847.0,11605.0,1987.28075227,0
2020-08-25,11765.0,11341.4006669,11778.0,11137.0,6158.91793348,0
2020-08-26,11341.0,11471.10096,11546.0,11219.88888,2484.87645848,0
2020-08-27,11472.0,11343.0,11609.0,11145.0,4811.07166836,0
2020-08-28,11343.0,11545.0,11567.0,11303.0,2024.55122551,0
2020-08-29,11544.621284,11492.0,11606.34239887,11450.0,1520.98782067,0
2020-08-30,11492.0,11730.0,11730.0,11480.0,2102.9568569,0
2020-08-31,11581.61661696,11836.0,11898.5,11516.0,3561.66913853,0
2020-09-01,11671.23323392,11942.0,12067.0,11552.0,5020.38142016,0
2020-09-02,11942.89423579,11408.0,11975.0,11183.0,6191.79985751,0
2020-09-03,11400.841462,10170.0,11460.98620262,9990.9,15884.01270037,0
2020-09-04,10166.13513,10484.74763252,10644.0,9965.7,13589.50529482,0
2020-09-05,10484.07051575,10196.86489828,10593.0,9925.5,8507.11405664,0
2020-09-06,10197.0,10276.0,10365.07422046,10031.0,2755.66300115,0
2020-09-07,10275.9676,10397.0,10430.0,9913.8,6301.95149206,0
2020-09-08,10400.0,10148.0,10464.0,9882.4,6761.1383562,0
2020-09-09,10150.0,10240.0,10359.0,10010.0,2406.14739791,0
2020-09-10,10241.0,10355.0,10516.0,10233.0879672,3553.97517835,0
2020-09-11,10354.0,10405.0,10438.0,10197.0,2468.47916195,0
2020-09-12,10404.94752176,10458.0,10492.0,10287.0,1434.15294838,0
2020-09-13,10459.0,10331.0,10623.0,10231.0,4044.98562654,0
2020-09-14,10331.0,10690.0,10773.0,10259.0,3687.51051542,0
2020-09-15,10689.93207785,10797.0,10944.0,10645.0,4990.20947654,0
2020-09-16,10797.99361605,10971.25116264,11104.97665904,10682.0,4798.73427717,0
2020-09-17,10971.45422468,10959.0,11069.17646505,10765.936272,2515.82301027,0
2020-09-18,10959.0,10957.17348137,11064.0,10825.0,2255.78236859,0
2020-09-19,10957.05507792,11098.0,11185.0,10920.0,2467.83027967,0
2020-09-20,11098.0,10934.54183144,11098.0,10779.0,1818.9312364,0
2020-09-21,10935.0,10435.0,11000.0,10321.0,6012.77245251,0
2020-09-22,10435.0,10549.0,10597.0,10377.0,2412.76234461,0
2020-09-23,10549.621726,10263.0,10555.0,10152.0,3093.16299583,0
2020-09-24,10266.0,10754.0,10842.0,10222.0,3195.72207711,0
2020-09-25,10752.0,10708.0,10774.0,10580.0,2351.64280732,0
2020-09-26,10708.0,10750.0,10841.0,10675.0,940.11544811,0
2020-09-27,10750.90937072,10803.0,10824.0,10594.0,1754.82101234,0
2020-09-28,10804.0,10714.0,10986.0,10656.20638633,3793.66453162,0
2020-09-29,10713.0,10856.0,10889.0,10654.0,1793.01665211,0
2020-09-30,10755.0,10745.0,10932.063182,10557.0,3737.58494878,0
2020-10-01,10797.0,10634.0,10975.126364,10460.0,5682.15324545,0
2020-10-02,10633.0,10586.0,10686.0,10391.0,3737.41568792,0
2020-10-03,10586.0,10558.58697865,10616.0,10513.0,833.97060122,0
2020-10-04,10558.00112605,10687.0,10713.0,10541.0,1628.85480833,0
2020-10-05,10687.0,10807.0,10816.0,10637.0,1783.47952643,0
2020-10-06,10807.0,10613.705256,10819.959108,10548.0,3219.16847587,0
2020-10-07,10613.0,10687.0,10691.0,10563.0,1669.91903423,0
2020-10-08,10687.32291769,10943.0,10971.0,10541.0,3641.24246027,0
2020-10-09,10942.901982,11071.0,11133.99746703,10853.1165156,2570.0680234,0
2020-10-10,11071.0,11308.0,11505.0,11071.0,4168.69088477,0
2020-10-11,11308.0,11385.0,11451.0,11279.45650736,1478.2348888,0
2020-10-12,11384.0,11560.0,11739.97398,11111.0,6368.14562071,0
2020-10-13,11560.0,11442.0,11574.90850243,11333.0,3905.22148627,0
2020-10-14,11442.72553612,11440.0,11564.0,11309.0,2693.05607564,0
2020-10-15,11440.0,11509.0,11632.0,11277.0,4263.98661429,0
2020-10-16,11511.9497064,11325.0,11547.0,11212.0,3461.9219345,0
2020-10-17,11324.8837331,11375.0,11418.0,11275.0,1037.69350326,0
2020-10-18,11376.0,11518.0,11520.0,11364.93369218,1321.88045131,0
2020-10-19,11517.0,11757.0,11828.0,11417.0,3767.98031874,0
2020-10-20,11757.0,11925.0,12044.0,11696.0,5422.99322297,0
2020-10-21,11924.12565284,12810.0,13220.0,11910.0,15400.96625616,1
2020-10-22,12811.0,12988.0,13188.0,12710.0,6090.19951202,0
2020-10-23,12982.0,12935.0,13032.0,12738.0,2904.13203062,0
2020-10-24,12930.56664423,13127.03663502,13178.0,12882.0,1971.8904909,0
2020-10-25,13127.0,13037.0,13358.0,12850.0,3631.47386568,0
2020-10-26,13036.0,13059.0,13244.0,12781.0,3675.05916084,0
2020-10-27,13059.0,13626.0,13769.0,13054.0,8976.07060578,0
2020-10-28,13626.0,13267.0,13839.0,12915.0,7113.94802481,0
2020-10-29,13266.0,13451.0,13629.0,12972.0,4074.37347985,0
2020-10-30,13450.0,13568.0,13673.0,13120.0,4659.29588008,0
2020-10-31,13614.13852922,13662.0,13782.5,13365.5,3883.448884775,0
2020-11-01,13778.27705844,13756.0,13892.0,13611.0,3107.60188947,0
2020-11-02,13755.0,13562.0,13836.0,13207.0,6586.08653832,0
2020-11-03,13560.0,14029.5896356,14066.0,13301.0,5811.86187544,0
2020-11-04,14029.5896356,14149.0,14245.0,13530.0,10098.33576646,0
2020-11-05,14152.0,15568.0,15723.55678179,14104.36241552,15897.90693691,1
2020-11-06,15568.0,15572.88385495,15888.0,15179.0,12097.89054039,0
2020-11-07,15573.0,14845.0,15740.0,14411.0,14370.83426036,0
2020-11-08,14849.0,15500.0,15650.0,14755.0,6475.28259478,0
2020-11-09,15501.0,15334.52194598,15844.0,14841.0,8947.1113553,0
2020-11-10,15336.88653372,15311.53062117,15474.0,15077.0,3741.90497043,0
2020-11-11,15311.53062117,15709.3042176,15981.0,15292.0,6940.97705853,0
2020-11-12,15709.0,16296.18794388,16325.0,15453.0,12299.29569523,0
2020-11-13,16296.0,16308.5948109,16481.0,15974.0,7699.72967138,0
2020-11-14,16308.5948109,16057.0,16315.0,15715.0,5090.22982759,0
2020-11-15,16058.519784,15965.0,16151.0,15794.0,2564.5596865,0
2020-11-16,15965.0,16719.0,16872.0,15874.0,6522.24231834,0
2020-11-17,16719.0,17674.87558,17815.0,16535.0,12211.61192244,0
2020-11-18,17674.53552004,17774.0,18450.0,17119.0,17517.60930774,0
2020-11-19,17774.0,17818.0,18166.0,17344.0,5575.43345482,0
2020-11-20,17813.0,18660.0,18810.0,17753.0,7974.20959348,0
2020-11-21,18659.98826325,18659.98826325,18945.0,18323.0,6619.77912017,0
2020-11-22,18659.98826325,18392.0,18732.0,17645.0,9098.86083786,0
2020-11-23,18390.0,18372.0,18724.0,18003.0,8765.27184524,0
2020-11-24,18364.0,19131.0,19400.0,18130.0,14937.35456899,0
2020-11-25,19133.654712,18727.0,19497.0,18500.0,13477.60483221,0
2020-11-26,18726.475677,17211.69580098,18908.0,16317.0,34343.56146402,0
2020-11-27,17213.0,17171.0,17531.0,16501.0,11217.91209845,0
2020-11-28,17171.0,17746.0,17910.0,16925.0,5750.22634211,0
2020-11-29,17746.0,18195.987488,18344.0,17556.0,3986.26608474,0
2020-11-30,18721.5,18504.993744,19150.0,17917.5,12966.78631001,0
2020-12-01,19697.0,18814.0,19956.0,18279.0,21947.30653528,0
2020-12-02,18818.027865,19241.0,19344.0,18361.0,7634.3491635,0
2020-12-03,19229.12373562,19449.0,19628.0,18900.0,5251.01732623,0
2020-12-04,19449.0,18652.0,19550.0,18600.0,8654.05198704,0
2020-12-05,18652.0,19159.0,19182.0,18498.0,3664.40593767,0
2020-12-06,19159.0,19410.0,19463.0,18905.0,4333.67926426,0
2020-12-07,19410.03147,19196.06786536,19460.0,18925.0,2285.63253019,0
2020-12-08,19196.0,18329.0,19322.0,18271.0,9623.14888923,0
2020-12-09,18329.0,18558.0,18630.0,17742.0,9767.76617124,0
2020-12-10,18558.0,18260.0,18568.0,17935.0,3655.53727913,0
2020-12-11,18263.0,18049.91181686,18299.0,17629.0,6573.35890074,0
2020-12-12,18050.0,18818.0,18944.0,18049.91181686,3683.18295895,0
2020-12-13,18818.0,19180.0,19416.0,18720.6972317,4831.24752681,0
2020-12-14,19180.0,19282.0,19350.0,19008.31354812,2534.66419808,0
2020-12-15,19282.0,19459.0,19607.0,19070.0,6927.28565056,0
2020-12-16,19459.0,21318.0,21444.0,19317.800536,21075.87728373,1
2020-12-17,21318.0,22786.0,23630.0,21197.0,22872.76691971,0
2020-12-18,22791.0,23124.0,23287.0,22362.0,7283.12188767,0
2020-12-19,23124.0,23808.0,24123.0,22768.0,9672.76187725,0
2020-12-20,23801.0,23427.0,24244.0,23101.0,9599.06945336,0
2020-12-21,23427.0,22712.281776,24077.0,21884.0,14183.57832359,0
2020-12-22,22712.281776,23805.89700325,23812.0,22348.0,7416.0651705,0
2020-12-23,23804.0,23208.0,24144.0,22655.0,12077.5823542,0
2020-12-24,23207.87492762,23743.467132,23790.0,22701.0,4754.89447434,0
2020-12-25,23743.467132,24720.0882,24802.0,22855.0,13780.78834019,0
2020-12-26,24720.0882,26413.0,26723.0,24489.0,13149.6035219,0
2020-12-27,26423.0,26241.0,28244.0,25813.0,17956.95047706,0
2020-12-28,26242.0,27053.0,27442.0,26068.0657198,7601.6736102,0
2020-12-29,27044.0,27316.0,27329.0,25859.0,8915.79570495,0
2020-12-30,27675.666666666668,27993.666666666668,28092.666666666668,26811.333333333332,8721.254902143333,0
2020-12-31,28307.333333333332,28671.333333333332,28856.333333333332,27763.666666666668,8526.714099336667,0
2021-01-01,28939.0,29349.0,29620.0,28716.0,8332.17329653,0
2021-01-02,29349.83250154,32183.0,33292.0,29000.0,22012.92431526,1
2021-01-03,32185.0,32968.0,34873.0,31975.0,18908.90248876,0
2021-01-04,32990.0,31990.0,33593.61627648,28540.0,24687.17352109,0
2021-01-05,31991.0,33985.0,34493.0,29861.0,14483.02450249,0
2021-01-06,33978.0,36760.0,36932.0,33335.0,18619.39156055,1
2021-01-07,36791.0,39401.0,40383.3509214,36123.590728,22112.80551057,0
2021-01-08,39387.0,40509.0,41969.0,36555.0,21785.71626803,0
2021-01-09,40500.0,40168.0,41399.0,38700.0,8173.60836859,0
