Date,Open,Close,High,Low,Volume,Significant
2020-01-07 12:00:00,7903.9,7770.3,7912.242034,7760.0,857.36643853,0
2020-01-07 16:00:00,7770.6,8073.0,8120.0,7741.9,3231.36961882,1
2020-01-07 20:00:00,8073.2,8154.1,8210.3,7955.82266625,1885.86070623,0
2020-01-08 00:00:00,8158.3,8303.54203043,8442.0,8148.8,3062.50500005,0
2020-01-08 04:00:00,8303.5,8305.0,8369.0,8283.0,580.30568579,0
2020-01-08 08:00:00,8305.0,8335.1,8362.0,8270.5,722.09510199,0
2020-01-08 12:00:00,8335.0,8295.62414913,8407.0,8207.3,1531.01527228,0
2020-01-08 16:00:00,8294.57667224,7976.0,8329.33145292,7976.0,2629.87969379,0
2020-01-08 20:00:00,7976.0,8036.8,8101.0,7877.6,3230.99970221,0
2020-01-09 00:00:00,8036.8,7954.4,8036.8,7925.0,662.6752328,0
2020-01-09 04:00:00,7952.9,7946.0,7973.0,7910.0,368.15278278,0
2020-01-09 08:00:00,7945.7,7873.4,7950.4,7851.08390976,853.92562948,0
2020-01-09 12:00:00,7873.389251,7900.6,7947.4,7873.30469123,478.66801909,0
2020-01-09 16:00:00,7903.4,7912.9,7940.0,7778.7,1066.47292427,0
2020-01-09 20:00:00,7914.2,7817.4514653,8000.0,7756.0,1241.39553722,0
2020-01-10 00:00:00,7817.4,7809.2,7848.9,7772.4,272.47798731,0
2020-01-10 04:00:00,7809.2,7744.5,7809.2,7721.0,528.94200402,0
2020-01-10 08:00:00,7745.0,7831.4,7846.2,7675.8,1284.40012069,0
2020-01-10 12:00:00,7831.6,8050.5,8072.6,7809.73174155,2029.13193188,1
2020-01-10 16:00:00,8055.1,8050.5,8135.1,7911.0,2460.5464072,0
2020-01-10 20:00:00,8050.18576203,8184.5,8185.9,7975.0,1282.41955192,0
2020-01-11 00:00:00,8180.3,8149.0,8243.0,8119.5,822.84616718,0
2020-01-11 04:00:00,8149.0,8065.4,8164.7,8038.1,477.72053453,0
2020-01-11 08:00:00,8065.3,8031.6,8111.6,7991.8,687.9246131900001,0
2020-01-11 12:00:00,8031.6,8087.6,8096.8,8015.0,435.04920429,0
2020-01-11 16:00:00,8090.3,8142.4,8196.2,8068.0,680.08326602,0
2020-01-11 20:00:00,8141.5,8013.7,8282.4,8000.0,1150.89383967,0
2020-01-12 00:00:00,8013.63408437,8078.0,8094.3,7951.7,505.61555401,0
2020-01-12 04:00:00,8078.0,8081.233821,8136.8,8062.9,348.7732065,0
2020-01-12 08:00:00,8081.2,8098.5,8142.9,8079.4,383.5667626,0
2020-01-12 12:00:00,8098.6,8137.9,8170.52737925,8098.58101289,694.15190909,0
2020-01-12 16:00:00,8137.9,8110.7,8171.5,8057.0,914.44927018,0
2020-01-12 20:00:00,8110.7,8174.7,8174.7,8099.2,360.86097537,0
2020-01-13 00:00:00,8174.6670523,8100.3,8199.7,8091.0,535.06503982,0
2020-01-13 04:00:00,8100.1,8067.3,8113.9,8054.4,224.26809247,0
2020-01-13 08:00:00,8067.2,8070.5135133,8119.9,8058.6,467.14712519,0
2020-01-13 12:00:00,8070.5135133,8066.8,8097.8,8053.6,443.6706182,0
2020-01-13 16:00:00,8066.8,8105.0,8117.8,8061.0,509.82039681,0
2020-01-13 20:00:00,8105.0,8095.8,8159.9,8093.877445,413.26827366,0
2020-01-14 00:00:00,8095.8,8460.0,8468.4,8095.8,2805.88355286,1
2020-01-14 04:00:00,8460.0,8497.3,8606.1,8450.1,2608.46619903,0
2020-01-14 08:00:00,8497.2,8509.9421967,8539.0,8463.0,813.09006207,0
2020-01-14 12:00:00,8509.9421967,8657.71217552,8712.6,8463.0,3599.52634949,0
2020-01-14 16:00:00,8661.5,8747.4,8779.0,8473.0,4538.93836767,0
2020-01-14 20:00:00,8747.4,8772.6,8829.0,8610.4,2207.75519653,0
2020-01-15 00:00:00,8771.0,8707.0,8859.7,8661.5,1916.17792491,0
2020-01-15 04:00:00,8704.67240448,8597.0,8711.7,8560.1,1215.08228859,0
2020-01-15 08:00:00,8597.1,8683.8,8772.6,8574.9,1171.10215657,0
2020-01-15 12:00:00,8683.8,8745.8,8873.0,8682.3,2453.41491527,0
2020-01-15 16:00:00,8745.8,8745.7,8789.6,8656.0,1086.13880099,0
2020-01-15 20:00:00,8744.239854,8807.7,8850.0,8730.0,937.2034577,0
2020-01-16 00:00:00,8807.7,8630.0,8839.9,8579.8,1607.20151068,0
2020-01-16 04:00:00,8630.0,8650.7825112,8690.0,8611.7,469.93493271,0
2020-01-16 08:00:00,8650.8,8704.6,8710.0,8580.7,485.17337938000003,0
2020-01-16 12:00:00,8704.5,8701.1,8748.0,8625.1,794.91665573,0
2020-01-16 16:00:00,8701.10099658,8691.6,8706.5,8607.1,1186.81867657,0
2020-01-16 20:00:00,8691.7,8720.6,8740.0,8673.0,767.53734997,0
2020-01-17 00:00:00,8719.54720583,8780.5,8833.9,8674.2,1250.95382939,0
2020-01-17 04:00:00,8780.6,8916.0,8978.9,8749.0,2906.92601147,0
2020-01-17 08:00:00,8916.0,8884.8,9000.0,8860.5,1997.03534067,0
2020-01-17 12:00:00,8884.8,8843.6,8895.8,8756.9,1404.34931482,0
2020-01-17 16:00:00,8843.6,8843.9,8928.1,8785.0,1711.27021034,0
2020-01-17 20:00:00,8850.6801659,8875.4,8938.3,8839.0,422.33945236,0
2020-01-18 00:00:00,8875.5,8912.56896936,8965.0,8846.0,565.30914686,0
2020-01-18 04:00:00,8912.5,8833.0,8912.56896936,8791.12468089,340.32337189,0
2020-01-18 08:00:00,8833.0,8851.1,8888.8,8806.65180453,466.60000894,0
2020-01-18 12:00:00,8854.9,8867.98394291,8952.3,8841.1,966.05780245,0
2020-01-18 16:00:00,8868.0,8887.9,8917.8,8825.6,594.83564071,0
2020-01-18 20:00:00,8887.9,8891.6,8937.0,8886.0,527.64687807,0
2020-01-19 00:00:00,8891.5,9133.5,9169.5,8870.1,2601.3635780600002,1
2020-01-19 04:00:00,9133.7,9057.1,9137.0,9000.0,1241.21696183,0
2020-01-19 08:00:00,9057.0,8661.2,9107.8,8450.0,4877.76759537,0
2020-01-19 12:00:00,8661.2,8625.1,8662.5305536,8551.8,1005.9667378299999,0
2020-01-19 16:00:00,8625.0308144,8642.5,8656.4,8607.0,526.9447533700001,0
2020-01-19 20:00:00,8642.5,8698.7,8752.1,8500.0,2154.09710252,0
2020-01-20 00:00:00,8698.7,8651.7,8720.0,8631.1,400.35025252,0
2020-01-20 04:00:00,8651.7,8651.7,8686.40543544,8630.0,321.05339246,0
2020-01-20 08:00:00,8651.7,8607.5,8667.5,8577.0,571.16242939,0
2020-01-20 12:00:00,8607.5,8666.4229579,8673.2,8519.6,1294.36890782,0
2020-01-20 16:00:00,8666.4229579,8665.3,8694.0,8637.4,384.29232252,0
2020-01-20 20:00:00,8665.3,8638.2,8741.1,8588.62432002,1134.17844944,0
2020-01-21 00:00:00,8638.2,8659.9,8665.8,8620.0,244.09876976,0
2020-01-21 04:00:00,8659.91510794,8626.6,8683.1,8616.0,243.8319603,0
2020-01-21 08:00:00,8626.6,8643.0,8667.3,8605.91403705,330.16912483,0
2020-01-21 12:00:00,8643.07495374,8644.9702612,8665.3,8627.4,455.04135671,0
2020-01-21 16:00:00,8644.9,8525.6023035,8649.3,8500.0,869.54385432,0
2020-01-21 20:00:00,8525.7,8734.1,8787.17417425,8524.1,1108.47883362,0
2020-01-22 00:00:00,8734.2,8708.7858715,8744.9,8688.0,245.10357328,0
2020-01-22 04:00:00,8706.2,8723.96396053,8799.9,8699.2,476.11109535,0
2020-01-22 08:00:00,8723.96396053,8649.0,8728.2,8608.4,484.92726861,0
2020-01-22 12:00:00,8649.02289172,8644.7,8660.0,8622.9,408.66004049000003,0
2020-01-22 16:00:00,8644.7,8647.71746582,8685.7,8580.5,432.88736796,0
2020-01-22 20:00:00,8647.8,8663.9,8663.9,8637.0,306.53995657,0
2020-01-23 00:00:00,8663.8,8580.5,8670.4,8550.0,481.30420712,0
2020-01-23 04:00:00,8580.5,8570.5,8581.0,8470.0,1199.63610416,0
2020-01-23 08:00:00,8570.6,8410.0565322,8600.0,8400.0,1611.86084829,0
2020-01-23 12:00:00,8410.0565322,8345.6,8480.0,8316.0,1260.39554602,0
2020-01-23 16:00:00,8346.46713184,8359.059627,8363.3,8296.0,535.46200958,0
2020-01-23 20:00:00,8359.1,8403.56851721,8430.0,8349.1,615.24983882,0
2020-01-24 00:00:00,8403.56851721,8331.7,8403.6,8285.1,441.04283043,0
2020-01-24 04:00:00,8331.8,8335.7,8347.5,8305.7139655,231.46599956,0
2020-01-24 08:00:00,8335.7,8404.8,8404.8,8246.0,998.99919345,0
2020-01-24 12:00:00,8404.8,8495.2,8500.0,8372.5,920.40624265,0
2020-01-24 16:00:00,8495.2,8515.0,8523.0,8446.1,500.58578797,0
2020-01-24 20:00:00,8515.05223202,8447.12967307,8518.7,8419.0,416.24661576,0
2020-01-25 00:00:00,8447.1,8301.2,8447.2,8280.0,758.96354092,0
2020-01-25 04:00:00,8301.2,8311.49386382,8343.8,8295.0,237.6450504,0
2020-01-25 08:00:00,8311.49386382,8316.7,8378.0,8309.1,303.38873467,0
2020-01-25 12:00:00,8316.8,8339.6,8367.4,8300.0,188.61554169000001,0
2020-01-25 16:00:00,8339.5918038,8372.02328122,8372.3,8329.3,175.05192424,0
2020-01-25 20:00:00,8372.0,8353.7,8415.0,8350.7,438.00119765,0
2020-01-26 00:00:00,8353.7,8371.5,8373.1,8301.0,243.31658772,0
2020-01-26 04:00:00,8371.5,8389.0960629,8395.7,8358.4,182.66819564,0
2020-01-26 08:00:00,8389.1,8476.21326829,8485.0,8389.1,1220.34703238,0
2020-01-26 12:00:00,8476.3,8456.9928471,8479.9,8449.3,198.43762311,0
2020-01-26 16:00:00,8456.9928471,8573.7,8631.6,8456.9928471,1291.55138871,0
2020-01-26 20:00:00,8573.7,8621.5,8622.0,8571.1,381.76207028,0
2020-01-27 00:00:00,8621.6,8669.9,8708.1,8621.5,791.4552691600001,0
2020-01-27 04:00:00,8669.9,8664.9,8675.0,8632.4,188.58468966,0
2020-01-27 08:00:00,8664.91568367,8730.2,8750.0,8585.0,868.17867824,0
2020-01-27 12:00:00,8732.9257015,8775.8,8797.3,8705.2,1130.69605917,0
2020-01-27 16:00:00,8775.8,8927.8,8990.0,8755.6,2461.47199007,0
2020-01-27 20:00:00,8928.8,8912.0,9001.86207428,8892.6,836.4921427,0
2020-01-28 00:00:00,8912.0570368,9105.1,9149.1,8912.0,1546.57204278,0
2020-01-28 04:00:00,9105.1,9055.3,9132.2,8955.0,1434.97177252,0
2020-01-28 08:00:00,9055.36276776,9086.8,9128.0,8955.0,986.84677039,0
2020-01-28 12:00:00,9086.8,9035.1,9198.5,8963.4,1572.93584277,0
2020-01-28 16:00:00,9035.0,9018.40342257,9049.84777571,8911.1,734.20708078,0
2020-01-28 20:00:00,9021.1,9397.0,9414.0,9019.4,2844.36167138,1
2020-01-29 00:00:00,9393.67551447,9348.2,9436.4,9289.3,1191.91475614,0
2020-01-29 04:00:00,9350.4,9373.1,9399.2,9326.0,497.95629706,0
2020-01-29 08:00:00,9374.3,9302.0,9436.4,9242.2,935.55152656,0
2020-01-29 12:00:00,9302.0,9287.0,9357.8,9261.5,614.29498017,0
2020-01-29 16:00:00,9287.9,9390.0,9418.9,9273.0,710.82861489,0
2020-01-29 20:00:00,9390.0,9300.3,9442.3,9280.8,652.67898055,0
2020-01-30 00:00:00,9305.2,9280.0,9335.5,9205.0,533.30728788,0
2020-01-30 04:00:00,9277.9,9391.9,9392.7,9277.83836951,412.1171922,0
2020-01-30 08:00:00,9391.9,9352.8,9401.1,9320.0,384.08667967,0
2020-01-30 12:00:00,9352.8,9391.3,9416.10102028,9322.0,863.46686301,0
2020-01-30 16:00:00,9392.0,9493.4,9531.5,9122.8,5194.64593865,0
2020-01-30 20:00:00,9493.32242723,9512.71161782,9550.0,9457.2,1633.15066849,0
2020-01-31 00:00:00,9512.71161782,9438.5,9519.9,9389.2,751.03079481,0
2020-01-31 04:00:00,9438.5,9380.0,9447.2,9322.2,727.9421888,0
2020-01-31 08:00:00,9380.0,9336.43876059,9413.1,9282.0,811.40460446,0
2020-01-31 12:00:00,9337.2,9330.4,9338.0,9220.3,715.0773612200001,0
2020-01-31 16:00:00,9315.94,9315.93,9318.33,9315.93,0.00556301,0
2020-01-31 20:00:00,9312.8,9367.4,9440.0,9312.8,897.23204737,0
2020-02-01 00:00:00,9367.5,9440.35927772,9476.4,9357.6,599.16209861,0
2020-02-01 04:00:00,9440.4,9436.2,9468.3,9403.8,208.48613062,0
2020-02-01 08:00:00,9436.2,9371.9,9439.9,9357.6,447.38286052,0
2020-02-01 12:00:00,9371.90747523,9356.7,9403.9,9318.0,571.48182352,0
2020-02-01 16:00:00,9356.8,9379.3,9443.3,9351.6,445.7998953,0
2020-02-01 20:00:00,9379.3,9408.0,9430.0,9369.79955878,262.57849326,0
2020-02-02 00:00:00,9409.4,9285.0,9410.5,9266.0,792.94463522,0
2020-02-02 04:00:00,9285.0,9397.9,9400.0,9165.0,1439.48585689,0
2020-02-02 08:00:00,9398.1,9458.6,9475.0,9370.9,794.70790973,0
2020-02-02 12:00:00,9458.66487855,9488.9,9501.3,9390.4,1087.38742348,0
2020-02-02 16:00:00,9485.7,9459.3,9496.16360275,9440.3,944.32190783,0
2020-02-02 20:00:00,9459.33053637,9352.2,9473.4,9352.1,1380.24200962,0
2020-02-03 00:00:00,9353.0,9393.5,9628.6,9307.5,3161.00356553,0
2020-02-03 04:00:00,9396.9027984,9379.4,9428.4,9353.3,279.01551327,0
2020-02-03 08:00:00,9377.49180998,9352.9,9395.0,9312.0,451.18452855,0
2020-02-03 12:00:00,9353.0,9281.2,9379.1,9281.2,847.18044319,0
2020-02-03 16:00:00,9281.2,9325.0,9333.6,9247.0,1075.69003168,0
2020-02-03 20:00:00,9325.05158814,9309.3,9358.6,9272.0,903.91542159,0
2020-02-04 00:00:00,9309.2,9292.21109011,9359.8,9256.0,478.08738926,0
2020-02-04 04:00:00,9292.21109011,9279.7,9319.2935979,9244.9,552.81569798,0
2020-02-04 08:00:00,9279.71091052,9207.0,9292.70812492,9114.2635908,1541.33730706,0
2020-02-04 12:00:00,9200.0,9206.4,9239.0,9112.5,650.72811479,0
2020-02-04 16:00:00,9206.627712,9180.1,9246.8,9178.6,539.11306309,0
2020-02-04 20:00:00,9180.1,9197.4,9220.0,9151.1,307.41476544,0
2020-02-05 00:00:00,9197.4,9237.0,9247.86234098,9180.2023255,330.8399722,0
2020-02-05 04:00:00,9236.97393671,9274.7,9302.5,9227.0,468.37654074,0
2020-02-05 08:00:00,9276.5,9418.0,9431.3,9236.9,1395.1298715,0
2020-02-05 12:00:00,9418.0,9495.0,9506.1,9418.0,1547.75414596,0
2020-02-05 16:00:00,9495.0,9662.7,9731.9,9486.1,5673.59138394,0
2020-02-05 20:00:00,9662.7,9612.0,9716.5,9583.0,1353.43509807,0
2020-02-06 00:00:00,9612.1,9638.3,9642.62153397,9547.0,1053.7634944,0
2020-02-06 04:00:00,9638.2,9627.0,9697.9,9620.0,500.32439448,0
2020-02-06 08:00:00,9626.9486051,9699.0,9700.0,9608.9,873.59869941,0
2020-02-06 12:00:00,9699.0,9786.2,9860.0,9572.54651364,3136.10170516,0
2020-02-06 16:00:00,9786.3451455,9727.4,9833.4,9688.6,1664.19336112,0
2020-02-06 20:00:00,9727.5,9744.90010004,9781.0,9657.0,1355.75714943,0
2020-02-07 00:00:00,9745.0,9759.8,9835.0,9741.0,647.08391027,0
2020-02-07 04:00:00,9759.8,9781.1,9788.9,9717.2,217.35532963,0
2020-02-07 08:00:00,9781.0,9775.4,9860.0,9750.0,959.61201328,0
2020-02-07 12:00:00,9776.07458269,9768.9,9810.0,9683.9,980.78408295,0
2020-02-07 16:00:00,9770.3,9753.3,9811.2,9742.1,475.90462427,0
2020-02-07 20:00:00,9750.7,9805.2,9814.7,9701.6,423.10272594,0
2020-02-08 00:00:00,9805.2,9687.0,9805.3,9657.8,612.2275861,0
2020-02-08 04:00:00,9686.2,9754.9,9779.5,9676.3,454.10260444,0
2020-02-08 08:00:00,9754.9,9803.83144473,9840.2,9753.9,703.99485253,0
2020-02-08 12:00:00,9803.9,9831.1,9870.0,9752.8,776.55428416,0
2020-02-08 16:00:00,9831.17274855,9862.7,9890.0,9812.26007087,1295.09041426,0
2020-02-08 20:00:00,9862.6,9877.2,9920.8,9835.7,1684.00898468,0
2020-02-09 00:00:00,9877.3,10029.0,10029.0,9871.1,2400.33852968,0
2020-02-09 04:00:00,10028.0,10115.0,10165.0,10028.0,2542.40802788,0
2020-02-09 08:00:00,10115.06550826,10096.86377663,10130.0,10046.0,1416.11945837,0
2020-02-09 12:00:00,10096.86377663,10095.0,10124.0,9962.4,1397.65418756,0
2020-02-09 16:00:00,10094.0,10050.0,10118.0,10030.0,913.43205391,0
2020-02-09 20:00:00,10050.0,10151.0,10152.0,10021.0,967.95890305,0
2020-02-10 00:00:00,10151.93578445,10054.0,10187.0,10015.0,1549.92632752,0
2020-02-10 04:00:00,10053.0,9969.5,10057.0,9701.0,2663.13301525,0
2020-02-10 08:00:00,9969.6,9802.4,9969.6,9750.0,1567.05826702,0
2020-02-10 12:00:00,9800.2,9850.1,9914.0,9762.2,1325.52460259,0
2020-02-10 16:00:00,9850.1,9813.2,9870.0,9775.0,663.1506333,0
2020-02-10 20:00:00,9813.2,9851.2,9891.0,9813.2,753.1755173,0
2020-02-11 00:00:00,9851.7,9729.13393615,9858.8,9720.0,1234.512266,0
2020-02-11 04:00:00,9729.1,9738.0,9788.0,9720.0,484.75609425,0
2020-02-11 08:00:00,9738.0,9781.1,9800.0,9734.0,284.37271319,0
2020-02-11 12:00:00,9781.1,9779.90394844,9787.5,9778.4,1.76738335,0
2020-02-11 16:00:00,9779.0,10273.955958,10316.0,9779.0,5296.44902499,1
2020-02-11 20:00:00,10274.0,10247.0,10290.0,10200.0,1123.41667192,0
2020-02-12 00:00:00,10247.0,10276.0,10324.0,10246.0,1390.46697928,0
2020-02-12 04:00:00,10278.0,10376.0,10460.0,10276.0,1945.17800495,0
2020-02-12 08:00:00,10376.0,10350.0,10383.72746672,10238.0,1702.83568918,0
2020-02-12 12:00:00,10350.0,10335.04436803,10426.0,10270.0,1162.83046362,0
2020-02-12 16:00:00,10335.0,10305.0,10380.0,10295.096154,1011.84475775,0
2020-02-12 20:00:00,10304.0,10338.0,10411.0,10304.0,1494.20495587,0
2020-02-13 00:00:00,10338.0,10377.53996861,10433.0,10327.0,708.29630275,0
2020-02-13 04:00:00,10377.53996861,10337.0,10480.0,10328.0,1176.15696933,0
2020-02-13 08:00:00,10338.0,10136.0,10365.0,10058.0,2761.66652625,0
2020-02-13 12:00:00,10136.0,10250.0,10491.0,10092.0,2612.42048925,0
2020-02-13 16:00:00,10250.0,10234.0,10279.0,10131.0,854.17488473,0
2020-02-13 20:00:00,10234.0,10222.0,10253.9243595,10173.0,863.93946575,0
2020-02-14 00:00:00,10222.82359378,10249.91184934,10285.0,10172.0,636.77876807,0
2020-02-14 04:00:00,10249.91184934,10102.0,10277.0,10101.0,719.39154245,0
2020-02-14 08:00:00,10107.0,10248.20620572,10284.0,10103.0,667.47144218,0
2020-02-14 12:00:00,10248.63975366,10238.0,10327.0,10196.0,712.8070916300001,0
2020-02-14 16:00:00,10239.0,10330.0,10373.0,10238.0,976.15938921,0
2020-02-14 20:00:00,10329.0,10335.0,10372.0,10280.0,414.82419818,0
2020-02-15 00:00:00,10335.0,10255.79942,10373.0,10219.0,582.95096861,0
2020-02-15 04:00:00,10257.0,10221.0,10261.0,10184.0,442.3949482,0
2020-02-15 08:00:00,10222.0,10218.0,10254.0,10199.0,290.00483783,0
2020-02-15 12:00:00,10221.0,9970.0,10246.0,9800.0,2267.84864807,0
2020-02-15 16:00:00,9970.0,9896.14298513,10087.0,9816.4,2318.58733834,0
2020-02-15 20:00:00,9896.1,9900.9,9934.9,9875.4,495.81614408,0
2020-02-16 00:00:00,9901.0,9995.2,10037.0,9860.0,643.67345481,0
2020-02-16 04:00:00,9998.9,9964.91885025,10013.0,9935.0,303.42030614,0
2020-02-16 08:00:00,9964.8,9924.9,10014.0,9916.2,408.84264575,0
2020-02-16 12:00:00,9922.8,9878.721182,9977.5,9854.0,1435.7410553,0
2020-02-16 16:00:00,9878.8,9775.0,9926.6,9651.3,3228.35658642,0
2020-02-16 20:00:00,9769.2,9926.8,9999.4,9747.3,911.59611543,0
2020-02-17 00:00:00,9925.3,9825.2,9969.2,9781.1,751.13031428,0
2020-02-17 04:00:00,9825.1,9769.6,9847.7,9738.3,622.83047406,0
2020-02-17 08:00:00,9771.6,9647.9,9853.1,9613.6,2019.9115718,0
2020-02-17 12:00:00,9647.93236746,9665.1,9739.3,9501.5,3877.28318477,0
2020-02-17 16:00:00,9669.6,9690.0,9741.9,9620.0,1190.26086255,0
2020-02-17 20:00:00,9689.9,9708.0,9724.8,9631.1,839.22631668,0
2020-02-18 00:00:00,9712.0,9736.3,9769.0,9637.9,780.55913005,0
2020-02-18 04:00:00,9740.0,9813.7,9823.9,9739.5,519.78814709,0
2020-02-18 08:00:00,9813.7,9727.660371,9813.81865537,9665.0,594.13650035,0
2020-02-18 12:00:00,9727.7,9871.6,9894.8,9625.8,1189.48600674,0
2020-02-18 16:00:00,9870.9,10056.0,10079.0,9852.0,2343.02811497,0
2020-02-18 20:00:00,10059.707232,10184.0,10275.0,10056.0,2821.34540185,0
2020-02-19 00:00:00,10184.0,10159.97596683,10199.0,10101.0,951.8692883,0
2020-02-19 04:00:00,10159.82894763,10060.0,10170.0,10041.0,561.78843731,0
2020-02-19 08:00:00,10060.0,10229.0,10230.0,10032.0,1146.80307175,0
2020-02-19 12:00:00,10230.0,10151.0,10250.0,10081.0,838.94104254,0
2020-02-19 16:00:00,10151.0,10167.0,10310.0,10121.0,1445.33132314,0
2020-02-19 20:00:00,10167.0,9592.3,10177.0,9290.0,8992.2340661,0
2020-02-20 00:00:00,9590.8,9581.1,9651.82133775,9500.0,1996.36155738,0
2020-02-20 04:00:00,9581.1,9611.2,9630.0,9548.0,563.06387671,0
2020-02-20 08:00:00,9611.1,9569.7,9642.8,9544.6,635.8683765,0
2020-02-20 12:00:00,9569.7,9572.5,9619.0,9524.7,734.64685528,0
2020-02-20 16:00:00,9573.0,9553.83773416,9699.9,9359.7,1928.44952601,0
2020-02-20 20:00:00,9553.9,9608.1,9665.8,9542.3,638.97291984,0
2020-02-21 00:00:00,9609.2,9720.0,9730.0,9576.6,368.86186653,0
2020-02-21 04:00:00,9719.99385238,9684.8,9750.0,9667.29617502,355.46711754,0
2020-02-21 08:00:00,9685.9,9697.7,9719.0,9614.989824,1567.06235675,0
2020-02-21 12:00:00,9699.4,9728.0,9760.3,9669.1,575.46832477,0
2020-02-21 16:00:00,9728.0402652,9679.7,9742.1,9666.0,221.3177254,0
2020-02-21 20:00:00,9679.96523998,9692.9,9731.6,9566.8,8012.94706139,0
2020-02-22 00:00:00,9692.9,9668.8,9719.0,9646.5,352.50324596,0
2020-02-22 04:00:00,9668.6,9607.5,9668.8,9565.1,377.46285818,0
2020-02-22 08:00:00,9607.5,9641.61360025,9659.0,9599.0,269.12355566,0
2020-02-22 12:00:00,9641.6,9634.9,9673.0,9613.0,354.95298535,0
2020-02-22 16:00:00,9634.9,9682.39849245,9696.7,9620.0,348.65751645,0
2020-02-22 20:00:00,9682.3,9663.0,9700.0,9660.0,141.74567691,0
2020-02-23 00:00:00,9663.0,9801.9,9824.5,9660.0,733.43180563,0
2020-02-23 04:00:00,9802.0,9910.4,9945.0,9801.9,2380.1699132,0
2020-02-23 08:00:00,9910.5,9857.0,10001.0,9841.19924938,1353.31549931,0
2020-02-23 12:00:00,9858.01216396,9892.1,9923.2,9845.4,994.8172794,0
2020-02-23 16:00:00,9892.2,9899.5,9943.3,9885.0,1074.85978563,0
2020-02-23 20:00:00,9898.3,9985.0,9999.6,9870.0,785.57354467,0
2020-02-24 00:00:00,9985.0,9773.00624028,10022.0,9562.8,2062.3192584,0
2020-02-24 04:00:00,9773.00624028,9768.37499452,9779.6,9685.0,626.77535054,0
2020-02-24 08:00:00,9766.1,9826.18293069,9826.18293069,9707.7,565.50205209,0
